return_id,order_id,seller_id,customer_id,asin,program_type,market,claim_type,category,return_date,resolution_date,resolution_time_days,handling_time_minutes,refund_amount,tracking_status,buyer_seller_comm_flag,agent_code,fraud_probability,fraud_flag,fraud_reason,status
1,1,31,2547,ASIN000053,SAFE-T,EU,DNOTR,Books,2023-09-26,2023-10-05,9,4,82.38,Delivered,False,AG056,0.6650826580750869,1,DNOTR | HighSellerRefundRate,Resolved
1449,6562,337,2546,ASIN000794,OTC,EU,MattDiff,Misc,2024-07-25,2024-07-29,4,8,0.0,Delivered,False,AG023,0.5378153832086927,1,MinorIssue | NonReturnableCat,Resolved
1450,6572,980,3608,ASIN000604,OP,NAM,Damaged,Apparel,2023-11-09,2023-11-12,3,13,16.43,Delivered,False,AG052,0.1623432959257981,0,MinorIssue | HighSellerRefundRate,Resolved
1451,6574,258,3147,ASIN000134,SAFE-T,EU,Counterfeit,Electronics,2024-03-16,2024-03-19,3,4,28.89,Delivered,True,AG011,0.4566469770435779,0,Counterfeit | Electronics,Resolved
1452,6577,269,3005,ASIN000292,OP,NAM,Damaged,Apparel,2023-05-22,2023-05-24,2,14,44.37,Delivered,True,AG025,0.40208121330589747,0,MinorIssue | HighSellerRefundRate,Resolved
1453,6579,672,792,ASIN000497,OTC,EU,Not As Described,Books,2023-06-21,2023-06-24,3,9,27.1,Delivered,True,AG037,0.17464923999149856,0,MinorIssue | HighSellerRefundRate,Resolved
1454,6583,567,4430,ASIN001049,OTC,NAM,Counterfeit,Misc,2024-06-04,2024-06-07,3,7,0.0,Delivered,False,AG055,0.41186380225666885,0,Counterfeit | NonReturnableCat,Resolved
1455,6585,966,2049,ASIN001878,OTC,NAM,Counterfeit,Apparel,2023-10-19,2023-10-24,5,6,47.78,Returned,False,AG042,0.3185621270714305,0,Counterfeit | HighSellerRefundRate,Resolved
1456,6599,573,3636,ASIN000151,OTC,NAM,MattDiff,Apparel,2023-03-10,2023-03-12,2,7,55.82,Returned,False,AG072,0.1629084363352852,0,MinorIssue | HighSellerRefundRate,Resolved
1457,6607,646,1798,ASIN001254,OTC,EU,Wrong Item,Apparel,2023-07-28,2023-08-03,6,8,50.73,Returned,False,AG022,0.30067286219249323,0,WrongItem | HighSellerRefundRate,Pending
1458,6610,867,2561,ASIN001698,SAFE-T,NAM,Counterfeit,Apparel,2023-04-20,2023-04-26,6,3,52.05,Returned,False,AG032,0.30687518070787073,0,Counterfeit | HighSellerRefundRate,Resolved
1459,6611,985,29,ASIN001951,OP,EU,Not As Described,Misc,2023-02-23,2023-02-26,3,7,165.36,Delivered,False,AG036,0.4582313818194694,0,MinorIssue | NonReturnableCat,Resolved
1460,6615,210,3584,ASIN000598,OP,NAM,MattDiff,Apparel,2024-03-13,2024-03-17,4,15,71.43,Delivered,False,AG014,0.38551889148033996,0,MinorIssue | HighSellerRefundRate,Resolved
1461,6618,322,4785,ASIN000547,OTC,EU,Damaged,Books,2023-05-15,2023-05-17,2,7,27.28,Delivered,True,AG053,0.42052682082888415,0,MinorIssue | HighSellerRefundRate,Resolved
1462,6621,992,2327,ASIN000444,OP,EU,MattDiff,Electronics,2024-03-31,2024-04-04,4,18,29.46,Delivered,True,AG046,0.3071435792436414,0,MinorIssue | Electronics,Pending
1463,6627,938,3583,ASIN000992,OTC,EU,Damaged,Home & Kitchen,2024-02-12,2024-02-15,3,8,4.73,Returned,True,AG037,0.15599436584790535,0,MinorIssue | HighSellerRefundRate,Resolved
1464,6630,763,4359,ASIN001758,SAFE-T,NAM,DNOTR,Beauty,2024-05-26,2024-05-31,5,4,0.0,Delivered,False,AG010,0.6561449557443844,1,DNOTR | NonReturnableCat,Resolved
1465,6633,150,1786,ASIN001259,OTC,NAM,Wrong Item,Electronics,2024-05-21,2024-05-26,5,7,115.12,Delivered,False,AG062,0.9174532642683809,1,WrongItem | Electronics,Resolved
1466,6642,860,4879,ASIN000038,SAFE-T,NAM,Damaged,Toys,2023-06-04,2023-06-06,2,4,27.64,Delivered,True,AG012,0.33933172800824607,0,MinorIssue | HighSellerRefundRate,Pending
1467,6645,467,1700,ASIN001173,OTC,NAM,Wrong Item,Apparel,2023-05-19,2023-05-25,6,7,100.99,Returned,True,AG018,0.382775009972749,0,WrongItem | HighSellerRefundRate,Resolved
1468,6647,862,1779,ASIN000407,OTC,NAM,RNOTR,Electronics,2024-07-19,2024-07-23,4,9,1040.53,Delivered,False,AG034,0.8505148372868967,1,RNOTR | Electronics,Resolved
1469,6648,150,4270,ASIN000254,SAFE-T,NAM,MattDiff,Home & Kitchen,2023-12-30,2024-01-03,4,4,31.74,Delivered,False,AG008,0.4270194560080322,0,MinorIssue | HighSellerRefundRate,Resolved
1470,6649,142,3703,ASIN000903,SAFE-T,NAM,DNOTR,Electronics,2024-05-02,2024-05-08,6,3,229.18,Returned,False,AG001,0.6501800739502239,1,DNOTR | Electronics,Escalated
1471,6652,65,1534,ASIN001196,OTC,NAM,MattDiff,Beauty,2024-06-02,2024-06-05,3,7,0.0,Delivered,True,AG041,0.2544057346206096,0,MinorIssue | NonReturnableCat,Escalated
1472,6653,429,3797,ASIN000846,OTC,NAM,MattDiff,Apparel,2024-07-23,2024-07-26,3,5,22.87,Delivered,True,AG059,0.15514594464406137,0,MinorIssue | HighSellerRefundRate,Resolved
1473,6656,854,2210,ASIN000581,OP,EU,Not As Described,Beauty,2023-11-12,2023-11-15,3,16,0.0,Delivered,True,AG025,0.2765655656949341,0,MinorIssue | NonReturnableCat,Pending
1474,6657,430,3663,ASIN001893,SAFE-T,NAM,MattDiff,Apparel,2024-05-17,2024-05-20,3,4,20.12,Returned,True,AG078,0.16435549363781465,0,MinorIssue | HighSellerRefundRate,Resolved
1475,6661,361,2741,ASIN000009,SAFE-T,NAM,Wrong Item,Apparel,2023-11-15,2023-11-21,6,4,19.81,Returned,True,AG065,0.5666408439585785,1,WrongItem | HighSellerRefundRate,Resolved
1476,6664,551,2828,ASIN000683,SAFE-T,NAM,Counterfeit,Apparel,2023-11-23,2023-11-26,3,2,15.8,Delivered,True,AG032,0.3134877382803234,0,Counterfeit | HighSellerRefundRate,Resolved
1477,6669,7,4543,ASIN000612,OTC,NAM,Not As Described,Electronics,2023-05-23,2023-05-28,5,6,11.06,Delivered,True,AG027,0.4536736327118392,0,MinorIssue | Electronics,Escalated
1478,6673,588,3975,ASIN000790,SAFE-T,NAM,MattDiff,Apparel,2023-03-04,2023-03-08,4,4,39.37,Delivered,False,AG050,0.16665977679233498,0,MinorIssue | HighSellerRefundRate,Resolved
1479,6676,955,2359,ASIN001008,SAFE-T,NAM,MattDiff,Misc,2024-07-13,2024-07-17,4,5,0.0,Delivered,True,AG011,0.27716338125208373,0,MinorIssue | NonReturnableCat,Resolved
1480,6681,410,1680,ASIN001720,SAFE-T,NAM,Damaged,Electronics,2024-09-05,2024-09-09,4,5,33.21,Delivered,True,AG079,0.3065324468294725,0,MinorIssue | Electronics,Resolved
1481,6684,713,1726,ASIN000962,SAFE-T,NAM,Counterfeit,Electronics,2023-10-07,2023-10-11,4,4,31.97,Delivered,True,AG010,0.47082955965851103,0,Counterfeit | Electronics,Resolved
1482,6701,752,4042,ASIN001618,OTC,EU,RNOTR,Apparel,2024-04-25,2024-05-02,7,8,24.43,Lost,False,AG059,0.27495066513110183,0,RNOTR | HighSellerRefundRate,Resolved
1483,6708,701,2362,ASIN001058,OTC,NAM,Not As Described,Electronics,2023-04-20,2023-04-22,2,6,7.97,Delivered,True,AG063,0.3338075521053842,0,MinorIssue | Electronics,Resolved
1484,6710,126,2187,ASIN000376,SAFE-T,NAM,Damaged,Beauty,2023-10-10,2023-10-13,3,4,19.61,Delivered,True,AG047,0.35818552008224014,0,MinorIssue | NonReturnableCat,Pending
1485,6711,715,498,ASIN000842,OTC,NAM,Not As Described,Home & Kitchen,2023-05-17,2023-05-21,4,7,10.03,Returned,True,AG034,0.16482422938616798,0,MinorIssue | HighSellerRefundRate,Pending
1486,6718,261,550,ASIN001663,OTC,EU,MattDiff,Books,2023-02-11,2023-02-13,2,7,12.32,Delivered,False,AG055,0.1714321794971307,0,MinorIssue | HighSellerRefundRate,Resolved
1487,6721,346,2137,ASIN001577,OP,EU,Not As Described,Apparel,2024-04-27,2024-04-29,2,9,1.46,Delivered,True,AG046,0.18215746277689174,0,MinorIssue | HighSellerRefundRate,Pending
1488,6722,983,893,ASIN000344,OP,NAM,MattDiff,Books,2024-02-26,2024-02-29,3,11,51.01,Delivered,False,AG046,0.15823236526223203,0,MinorIssue | HighSellerRefundRate,Resolved
1489,6725,100,2434,ASIN000532,SAFE-T,NAM,MattDiff,Books,2023-12-15,2023-12-17,2,4,9.02,Delivered,False,AG071,0.17575076316064706,0,MinorIssue | HighSellerRefundRate,Resolved
1490,6726,797,1191,ASIN000861,SAFE-T,EU,MattDiff,Apparel,2024-10-13,2024-10-16,3,4,7.54,Returned,True,AG048,0.1858135328326534,0,MinorIssue | HighSellerRefundRate,Resolved
1491,6732,353,1272,ASIN001417,OTC,EU,Wrong Item,Electronics,2023-05-28,2023-06-01,4,7,75.8,Delivered,False,AG059,0.5336318845152755,1,WrongItem | Electronics,Resolved
1492,6736,279,2157,ASIN000387,SAFE-T,EU,RNOTR,Beauty,2023-05-09,2023-05-16,7,5,0.0,Delivered,False,AG012,0.6155269064928484,1,RNOTR | NonReturnableCat,Resolved
1493,6737,582,1768,ASIN001482,SAFE-T,EU,Damaged,Electronics,2023-02-16,2023-02-18,2,3,25.55,Delivered,True,AG031,0.32409159402212406,0,MinorIssue | Electronics,Resolved
1494,6748,559,1589,ASIN000528,OP,EU,Damaged,Electronics,2023-12-01,2023-12-04,3,14,45.03,Delivered,True,AG036,0.3188983341757768,0,MinorIssue | Electronics,Resolved
1495,6749,503,3983,ASIN001302,OTC,NAM,Damaged,Electronics,2024-05-11,2024-05-15,4,7,3.89,Returned,True,AG028,0.30724742242299324,0,MinorIssue | Electronics,Resolved
1496,6774,114,3333,ASIN001537,OTC,EU,Not As Described,Apparel,2024-06-20,2024-06-25,5,5,12.61,Returned,False,AG067,0.15401668391052414,0,MinorIssue | HighSellerRefundRate,Escalated
1497,6777,678,2025,ASIN000748,SAFE-T,NAM,Not As Described,Beauty,2024-08-25,2024-08-29,4,3,9.99,Lost,True,AG054,0.3890713308996575,0,MinorIssue | NonReturnableCat,Resolved
1498,6778,980,4178,ASIN000038,OP,NAM,Damaged,Toys,2023-11-17,2023-11-21,4,14,22.6,Delivered,False,AG052,0.1744178320843409,0,MinorIssue | HighSellerRefundRate,Pending
1499,6779,322,1661,ASIN000548,OTC,EU,Not As Described,Books,2023-03-02,2023-03-05,3,7,65.41,Delivered,True,AG004,0.4114130196925173,0,MinorIssue | HighSellerRefundRate,Resolved
1500,6782,313,1622,ASIN000794,OTC,NAM,DNOTR,Misc,2024-06-12,2024-06-17,5,6,0.0,Returned,True,AG004,0.42679791016596935,0,DNOTR | NonReturnableCat,Escalated
1501,6794,382,4247,ASIN001373,SAFE-T,EU,MattDiff,Electronics,2024-08-22,2024-08-25,3,4,5.6,Delivered,False,AG061,0.5762045776192674,1,MinorIssue | Electronics,Resolved
1502,6802,440,1099,ASIN001337,OTC,NAM,RNOTR,Toys,2024-01-09,2024-01-13,4,7,33.68,Delivered,False,AG059,0.7505110073938587,1,RNOTR | HighSellerRefundRate,Resolved
1503,6803,291,3205,ASIN000065,OP,NAM,Not As Described,Toys,2024-04-14,2024-04-17,3,8,23.74,Returned,True,AG080,0.16937551190328165,0,MinorIssue | HighSellerRefundRate,Resolved
1504,6822,719,1521,ASIN000451,SAFE-T,NAM,Damaged,Toys,2024-03-18,2024-03-20,2,5,22.88,Delivered,False,AG045,0.18858156023952044,0,MinorIssue | HighSellerRefundRate,Resolved
1505,6824,945,3349,ASIN000983,OP,NAM,RNOTR,Electronics,2024-05-15,2024-05-19,4,3,82.76,Delivered,False,AG029,0.8806610160841345,1,RNOTR | Electronics,Resolved
1506,6829,29,4876,ASIN001831,OTC,NAM,MattDiff,Apparel,2023-05-04,2023-05-08,4,7,70.11,Delivered,True,AG002,0.4041473619520459,0,MinorIssue | HighSellerRefundRate,Resolved
1507,6831,991,4938,ASIN001261,OTC,EU,Wrong Item,Beauty,2023-05-30,2023-06-04,5,7,0.0,Delivered,True,AG070,0.38068716359423765,0,WrongItem | NonReturnableCat,Resolved
1508,6835,394,1060,ASIN000371,OP,EU,MattDiff,Electronics,2024-10-14,2024-10-18,4,10,21.52,Returned,True,AG025,0.31062342716021135,0,MinorIssue | Electronics,Resolved
1509,6841,952,4124,ASIN001547,OTC,EU,DNOTR,Home & Kitchen,2023-09-17,2023-09-24,7,7,288.37,Delivered,True,AG062,0.9342569452889478,1,DNOTR | HighSellerRefundRate,Resolved
1510,6844,87,923,ASIN000197,SAFE-T,EU,RNOTR,Beauty,2023-02-22,2023-02-27,5,5,0.0,Returned,True,AG069,0.3599896216215799,0,RNOTR | NonReturnableCat,Resolved
1511,6848,756,2656,ASIN000803,SAFE-T,EU,Wrong Item,Books,2024-01-30,2024-02-03,4,4,86.39,Delivered,False,AG001,0.5021618952376931,1,WrongItem | HighSellerRefundRate,Resolved
1512,6850,977,1205,ASIN000362,OTC,NAM,Damaged,Apparel,2023-07-30,2023-08-01,2,6,150.83,Delivered,False,AG042,0.5227688039200831,1,MinorIssue | HighSellerRefundRate,Resolved
1513,6853,498,1497,ASIN000652,OTC,NAM,Damaged,Electronics,2023-03-27,2023-03-29,2,6,4.35,Delivered,True,AG002,0.33071259279051696,0,MinorIssue | Electronics,Resolved
1514,6857,462,3992,ASIN001827,SAFE-T,EU,Damaged,Home & Kitchen,2024-10-26,2024-10-29,3,4,6.5,Delivered,True,AG054,0.17167510775405337,0,MinorIssue | HighSellerRefundRate,Resolved
1515,6858,496,1465,ASIN001885,OTC,NAM,Counterfeit,Apparel,2023-09-15,2023-09-21,6,6,160.34,Delivered,True,AG040,0.4079706889049126,0,Counterfeit | HighSellerRefundRate,Resolved
1516,6860,970,2035,ASIN000773,OP,NAM,MattDiff,Electronics,2024-08-10,2024-08-14,4,12,13.8,Lost,True,AG068,0.3103318436381866,0,MinorIssue | Electronics,Resolved
1517,6864,417,3838,ASIN000571,SAFE-T,NAM,Counterfeit,Misc,2024-01-05,2024-01-10,5,4,0.0,Delivered,True,AG065,0.4101968950573133,0,Counterfeit | NonReturnableCat,Escalated
1518,6865,467,1427,ASIN000161,OTC,NAM,RNOTR,Apparel,2024-01-08,2024-01-12,4,7,92.48,Delivered,False,AG003,0.736690521110859,1,RNOTR | HighSellerRefundRate,Escalated
1519,6870,392,39,ASIN000531,OTC,NAM,Wrong Item,Electronics,2024-07-01,2024-07-07,6,7,229.64,Delivered,False,AG017,0.5515228835999643,1,WrongItem | Electronics,Resolved
1520,6875,651,750,ASIN000565,OTC,NAM,RNOTR,Apparel,2024-05-14,2024-05-19,5,6,88.0,Delivered,False,AG070,0.6250249535713991,1,RNOTR | HighSellerRefundRate,Resolved
1521,6877,812,2410,ASIN001895,SAFE-T,EU,Damaged,Home & Kitchen,2023-05-25,2023-05-29,4,3,9.62,Delivered,True,AG056,0.16694616840089918,0,MinorIssue | HighSellerRefundRate,Resolved
1522,6878,907,4558,ASIN000993,SAFE-T,EU,RNOTR,Electronics,2024-09-27,2024-10-03,6,4,82.41,Returned,False,AG001,0.5236406966899531,1,RNOTR | Electronics,Resolved
1523,6882,853,2050,ASIN000559,SAFE-T,NAM,Wrong Item,Toys,2023-03-02,2023-03-06,4,4,20.56,Delivered,True,AG057,0.2994991490357221,0,WrongItem | HighSellerRefundRate,Resolved
1524,6885,190,182,ASIN000131,OP,NAM,DNOTR,Books,2023-07-14,2023-07-23,9,10,31.87,Returned,False,AG064,0.5781209134958821,1,DNOTR | HighSellerRefundRate,Resolved
1525,6889,358,2924,ASIN000313,SAFE-T,NAM,Not As Described,Apparel,2023-07-07,2023-07-09,2,4,151.92,Returned,False,AG071,0.38034312105666984,0,MinorIssue | HighSellerRefundRate,Resolved
1526,6892,947,1309,ASIN001861,OP,NAM,RNOTR,Apparel,2024-07-08,2024-07-13,5,3,120.82,Returned,False,AG046,0.4545808535930637,0,RNOTR | HighSellerRefundRate,Resolved
1527,6894,237,1856,ASIN001897,SAFE-T,NAM,Not As Described,Home & Kitchen,2023-04-24,2023-04-28,4,4,6.14,Delivered,False,AG056,0.15441516509186937,0,MinorIssue | HighSellerRefundRate,Resolved
1528,6896,213,4600,ASIN001846,OTC,EU,Counterfeit,Electronics,2024-01-30,2024-02-02,3,5,22.57,Delivered,False,AG004,0.4858864863741795,0,Counterfeit | Electronics,Pending
1529,6897,572,4880,ASIN001947,OTC,EU,MattDiff,Electronics,2024-01-16,2024-01-19,3,7,129.05,Delivered,True,AG062,0.4084048949755574,0,MinorIssue | Electronics,Resolved
1530,6900,909,1223,ASIN000274,SAFE-T,NAM,Wrong Item,Beauty,2023-08-18,2023-08-23,5,4,0.0,Delivered,True,AG056,0.3891365123358398,0,WrongItem | NonReturnableCat,Resolved
1531,6906,650,2135,ASIN001266,SAFE-T,NAM,RNOTR,Misc,2024-01-15,2024-01-21,6,4,10.99,Delivered,True,AG071,0.700523347952161,1,RNOTR | NonReturnableCat,Pending
1532,6907,279,3374,ASIN001661,SAFE-T,EU,MattDiff,Beauty,2024-07-23,2024-07-26,3,4,1517.1,Delivered,False,AG079,0.5398405450888167,1,MinorIssue | NonReturnableCat,Resolved
1533,6908,214,3928,ASIN000582,OTC,NAM,Wrong Item,Toys,2024-06-09,2024-06-16,7,8,485.73,Delivered,False,AG020,0.48119723040183987,0,WrongItem | HighSellerRefundRate,Resolved
1534,6918,47,110,ASIN001844,OTC,NAM,DNOTR,Electronics,2024-03-26,2024-04-04,9,7,32.73,Delivered,False,AG023,0.7089170734343185,1,DNOTR | Electronics,Resolved
1535,6920,642,4390,ASIN000025,SAFE-T,NAM,Not As Described,Apparel,2023-06-13,2023-06-18,5,4,6.5,Delivered,True,AG039,0.1684525091443501,0,MinorIssue | HighSellerRefundRate,Pending
1536,6924,904,1117,ASIN000552,SAFE-T,NAM,Counterfeit,Electronics,2024-05-07,2024-05-11,4,4,47.59,Delivered,True,AG032,0.47512151801713504,0,Counterfeit | Electronics,Resolved
1537,6926,432,1052,ASIN000721,SAFE-T,EU,RNOTR,Home & Kitchen,2024-02-01,2024-02-06,5,3,56.39,Delivered,False,AG051,0.7502060243519565,1,RNOTR | HighSellerRefundRate,Escalated
1538,6936,32,3836,ASIN001163,OTC,NAM,MattDiff,Home & Kitchen,2024-03-23,2024-03-27,4,8,5.14,Delivered,True,AG024,0.1876956422856029,0,MinorIssue | HighSellerRefundRate,Pending
1539,6952,559,3563,ASIN000347,OP,EU,MattDiff,Electronics,2024-01-10,2024-01-14,4,14,8.82,Delivered,True,AG014,0.32793735152023984,0,MinorIssue | Electronics,Resolved
1540,6954,709,1958,ASIN001623,OP,NAM,Not As Described,Beauty,2023-10-26,2023-10-28,2,15,0.0,Delivered,False,AG036,0.2862321653330924,0,MinorIssue | NonReturnableCat,Resolved
1541,6957,891,4954,ASIN000136,OTC,EU,RNOTR,Apparel,2023-07-07,2023-07-13,6,9,32.06,Returned,True,AG037,0.27074079695118203,0,RNOTR | HighSellerRefundRate,Resolved
1542,6960,248,1196,ASIN000089,OP,EU,Not As Described,Books,2024-05-30,2024-06-04,5,7,8.45,Delivered,False,AG007,0.5822714558690175,1,MinorIssue | HighSellerRefundRate,Resolved
1543,6967,571,1836,ASIN000508,OP,NAM,RNOTR,Misc,2023-11-12,2023-11-18,6,12,0.0,Delivered,True,AG014,0.6134147882537995,1,RNOTR | NonReturnableCat,Resolved
1544,6968,147,2590,ASIN000142,SAFE-T,EU,RNOTR,Misc,2023-04-28,2023-05-02,4,3,0.0,Delivered,False,AG071,0.6240236911975791,1,RNOTR | NonReturnableCat,Resolved
1545,6969,496,2146,ASIN001204,OTC,NAM,DNOTR,Beauty,2023-04-01,2023-04-08,7,7,0.0,Delivered,True,AG037,0.8175162694353839,1,DNOTR | NonReturnableCat,Resolved
1546,6970,627,4202,ASIN000624,OP,NAM,Counterfeit,Electronics,2024-07-19,2024-07-24,5,5,53.04,Returned,True,AG015,0.46941193436665385,0,Counterfeit | Electronics,Resolved
1547,6971,486,4218,ASIN001259,SAFE-T,EU,Wrong Item,Electronics,2023-12-25,2024-01-01,7,5,124.46,Returned,True,AG016,0.7943657112387529,1,WrongItem | Electronics,Resolved
1548,6983,83,3124,ASIN001075,SAFE-T,NAM,DNOTR,Misc,2024-01-04,2024-01-11,7,3,0.0,Returned,True,AG010,0.4306224701719508,0,DNOTR | NonReturnableCat,Resolved
1549,6984,535,850,ASIN000688,OTC,EU,DNOTR,Electronics,2023-07-07,2023-07-12,5,6,45.53,Delivered,True,AG066,0.7084530569247675,1,DNOTR | Electronics,Resolved
1550,6989,674,4810,ASIN001508,SAFE-T,NAM,Damaged,Beauty,2023-10-04,2023-10-07,3,4,0.0,Delivered,True,AG078,0.2860187755014172,0,MinorIssue | NonReturnableCat,Resolved
1551,6994,684,1647,ASIN000959,SAFE-T,EU,Counterfeit,Apparel,2023-05-18,2023-05-22,4,3,115.0,Delivered,True,AG016,0.411814261356878,0,Counterfeit | HighSellerRefundRate,Resolved
1552,7001,870,1639,ASIN001907,OTC,EU,DNOTR,Toys,2023-03-17,2023-03-23,6,6,172.78,Delivered,False,AG037,0.6791789159741726,1,DNOTR | HighSellerRefundRate,Pending
1553,7003,276,3736,ASIN000353,OP,NAM,DNOTR,Apparel,2024-04-25,2024-05-03,8,15,42.95,Returned,True,AG052,0.33605494843853473,0,DNOTR | HighSellerRefundRate,Resolved
1554,7007,648,2477,ASIN000804,SAFE-T,EU,MattDiff,Electronics,2024-05-09,2024-05-13,4,2,21.64,Delivered,False,AG048,0.31546497081437835,0,MinorIssue | Electronics,Resolved
1555,7009,195,677,ASIN001905,OTC,NAM,MattDiff,Home & Kitchen,2023-09-11,2023-09-15,4,8,400.33,Delivered,True,AG055,0.2558742993939044,0,MinorIssue | HighSellerRefundRate,Resolved
1556,7010,258,3757,ASIN000529,SAFE-T,EU,MattDiff,Books,2024-09-05,2024-09-07,2,4,9.32,Delivered,False,AG013,0.15546791561100845,0,MinorIssue | HighSellerRefundRate,Resolved
1557,7011,790,425,ASIN001911,OTC,EU,RNOTR,Beauty,2024-08-19,2024-08-24,5,7,180.62,Delivered,True,AG009,0.7204704129316121,1,RNOTR | NonReturnableCat,Resolved
1558,7015,548,4230,ASIN000146,SAFE-T,EU,Damaged,Books,2024-02-02,2024-02-05,3,3,11.35,Delivered,True,AG054,0.18273287939807992,0,MinorIssue | HighSellerRefundRate,Resolved
1559,7016,108,3009,ASIN000287,OTC,EU,MattDiff,Beauty,2023-12-08,2023-12-12,4,6,4.11,Delivered,True,AG022,0.3503040014639405,0,MinorIssue | NonReturnableCat,Resolved
1560,7017,24,2066,ASIN000668,SAFE-T,NAM,Counterfeit,Beauty,2023-11-26,2023-11-30,4,3,0.0,Delivered,True,AG011,0.43709753406998086,0,Counterfeit | NonReturnableCat,Resolved
1561,7019,465,168,ASIN000159,OP,EU,Not As Described,Apparel,2023-06-05,2023-06-09,4,8,53.85,Returned,False,AG025,0.16219400878874773,0,MinorIssue | HighSellerRefundRate,Resolved
1562,7034,147,3648,ASIN001674,SAFE-T,EU,Damaged,Apparel,2024-09-03,2024-09-06,3,5,14.12,Delivered,True,AG071,0.3254010469491601,0,MinorIssue | HighSellerRefundRate,Escalated
1563,7036,986,4822,ASIN001039,SAFE-T,NAM,RNOTR,Books,2023-04-04,2023-04-10,6,4,131.09,Returned,True,AG016,0.3722872756475819,0,RNOTR | HighSellerRefundRate,Resolved
1564,7040,886,2058,ASIN000143,SAFE-T,NAM,Counterfeit,Books,2023-09-09,2023-09-12,3,4,44.65,Delivered,False,AG030,0.32072787641884565,0,Counterfeit | HighSellerRefundRate,Resolved
1565,7047,760,2654,ASIN000013,OTC,EU,MattDiff,Toys,2024-08-30,2024-09-01,2,6,6.83,Lost,False,AG022,0.16030279551730653,0,MinorIssue | HighSellerRefundRate,Resolved
1566,7049,266,4684,ASIN000059,OTC,EU,Damaged,Electronics,2024-03-18,2024-03-20,2,7,60.2,Delivered,True,AG028,0.3354290116199302,0,MinorIssue | Electronics,Resolved
1567,7054,96,3385,ASIN001832,SAFE-T,NAM,RNOTR,Electronics,2024-04-27,2024-05-03,6,4,152.97,Delivered,False,AG032,0.7700447657840812,1,RNOTR | Electronics,Resolved
1568,7057,263,3076,ASIN001311,SAFE-T,NAM,Not As Described,Apparel,2023-07-02,2023-07-06,4,6,9.5,Delivered,True,AG073,0.16436238680051182,0,MinorIssue | HighSellerRefundRate,Resolved
1569,7060,383,1701,ASIN000792,SAFE-T,EU,Wrong Item,Electronics,2023-05-28,2023-06-03,6,4,56.12,Returned,False,AG021,0.44096075605630225,0,WrongItem | Electronics,Resolved
1570,7063,392,600,ASIN001080,OTC,NAM,RNOTR,Toys,2023-06-09,2023-06-15,6,7,136.63,Delivered,False,AG041,0.7277664630158538,1,RNOTR | HighSellerRefundRate,Resolved
1571,7070,884,3373,ASIN001484,OTC,NAM,Wrong Item,Electronics,2023-02-27,2023-03-04,5,8,25.8,Delivered,False,AG002,0.4649844033461883,0,WrongItem | Electronics,Resolved
1572,7077,637,843,ASIN001669,OP,NAM,Damaged,Toys,2023-05-15,2023-05-18,3,11,18.04,Delivered,True,AG025,0.056556070166539754,0,MinorIssue,Resolved
1573,7082,101,2715,ASIN001497,OP,NAM,Damaged,Toys,2023-03-07,2023-03-11,4,18,9.15,Delivered,True,AG038,0.17853761875495325,0,MinorIssue | HighSellerRefundRate,Resolved
1574,7084,190,1428,ASIN001430,OP,NAM,MattDiff,Apparel,2023-07-10,2023-07-12,2,6,11.95,Delivered,True,AG044,0.42467013520914254,0,MinorIssue | HighSellerRefundRate,Resolved
1575,7085,512,3855,ASIN001845,OP,NAM,RNOTR,Apparel,2023-05-17,2023-05-24,7,9,10.0,Returned,True,AG038,0.2814039507746859,0,RNOTR | HighSellerRefundRate,Resolved
1576,7089,905,2609,ASIN001021,SAFE-T,NAM,DNOTR,Home & Kitchen,2023-12-07,2023-12-15,8,4,91.6,Delivered,False,AG030,1.0,1,DNOTR | HighSellerRefundRate,Resolved
1577,7099,889,3979,ASIN001309,OTC,NAM,DNOTR,Toys,2023-11-12,2023-11-20,8,8,30.48,Returned,True,AG022,0.3143514303161058,0,DNOTR | HighSellerRefundRate,Resolved
1578,7103,407,714,ASIN000467,OP,NAM,Not As Described,Electronics,2023-06-23,2023-06-28,5,13,20.46,Delivered,False,AG036,0.46879433672604004,0,MinorIssue | Electronics,Resolved
1579,7104,996,2044,ASIN001867,SAFE-T,NAM,MattDiff,Beauty,2023-06-07,2023-06-10,3,3,22.7,Delivered,False,AG031,0.4807289700235175,0,MinorIssue | NonReturnableCat,Resolved
